date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:57:55	15568/15568	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:57:58%20GMT	https://www.w3schools.com/sql/trysqlserver.asp?filename=trysql_func_sqlserver_sysdatetime	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlservera73b.html	(from https://www.w3schools.com/sql/func_sqlserver_sysdatetime.asp)
10:57:56	15566/15566	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:57:59%20GMT	https://www.w3schools.com/sql/trysqlserver.asp?filename=trysql_func_sqlserver_year	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlservere182.html	(from https://www.w3schools.com/sql/func_sqlserver_year.asp)
10:57:56	15516/15516	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:57:59%20GMT	https://www.w3schools.com/sql/trysqlserver.asp?filename=trysql_func_sqlserver_year2	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlserver02c2.html	(from https://www.w3schools.com/sql/func_sqlserver_year.asp)
10:57:57	15558/15558	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:00%20GMT	https://www.w3schools.com/sql/trysqlserver.asp?filename=trysql_func_sqlserver_cast	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlserverd42d.html	(from https://www.w3schools.com/sql/func_sqlserver_cast.asp)
10:57:57	15562/15562	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:00%20GMT	https://www.w3schools.com/sql/trysqlserver.asp?filename=trysql_func_sqlserver_cast2	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlserverb76e.html	(from https://www.w3schools.com/sql/func_sqlserver_cast.asp)
10:57:57	15570/15570	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:00%20GMT	https://www.w3schools.com/sql/trysqlserver.asp?filename=trysql_func_sqlserver_cast3	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlserver63f4.html	(from https://www.w3schools.com/sql/func_sqlserver_cast.asp)
10:57:58	15604/15604	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:01%20GMT	https://www.w3schools.com/sql/trysqlserver.asp?filename=trysql_func_sqlserver_coalesce	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlserverbf38.html	(from https://www.w3schools.com/sql/func_sqlserver_coalesce.asp)
10:57:58	15577/15577	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:01%20GMT	https://www.w3schools.com/sql/trysqlserver.asp?filename=trysql_func_sqlserver_coalesce2	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlserverb45e.html	(from https://www.w3schools.com/sql/func_sqlserver_coalesce.asp)
10:57:59	15559/15559	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:02%20GMT	https://www.w3schools.com/sql/trysqlserver.asp?filename=trysql_func_sqlserver_convert	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlserver70bf.html	(from https://www.w3schools.com/sql/func_sqlserver_convert.asp)
10:57:59	15563/15563	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:02%20GMT	https://www.w3schools.com/sql/trysqlserver.asp?filename=trysql_func_sqlserver_convert2	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlserver0dd6.html	(from https://www.w3schools.com/sql/func_sqlserver_convert.asp)
10:58:00	15571/15571	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:02%20GMT	https://www.w3schools.com/sql/trysqlserver.asp?filename=trysql_func_sqlserver_convert3	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlserverce59.html	(from https://www.w3schools.com/sql/func_sqlserver_convert.asp)
10:58:00	15519/15519	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:03%20GMT	https://www.w3schools.com/sql/trysqlserver.asp?filename=trysql_func_sqlserver_convert4	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlserverb488.html	(from https://www.w3schools.com/sql/func_sqlserver_convert.asp)
10:58:01	15552/15552	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:03%20GMT	https://www.w3schools.com/sql/trysqlserver.asp?filename=trysql_func_sqlserver_current_user	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlserver7cba.html	(from https://www.w3schools.com/sql/func_sqlserver_current_user.asp)
10:58:01	15566/15566	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:04%20GMT	https://www.w3schools.com/sql/trysqlserver.asp?filename=trysql_func_sqlserver_iif	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlserver9a45.html	(from https://www.w3schools.com/sql/func_sqlserver_iif.asp)
10:58:02	15560/15560	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:04%20GMT	https://www.w3schools.com/sql/trysqlserver.asp?filename=trysql_func_sqlserver_iif2	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlserver5106.html	(from https://www.w3schools.com/sql/func_sqlserver_iif.asp)
10:58:02	15573/15573	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:05%20GMT	https://www.w3schools.com/sql/trysqlserver.asp?filename=trysql_func_sqlserver_iif3	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlserveraa35.html	(from https://www.w3schools.com/sql/func_sqlserver_iif.asp)
10:58:02	15610/15610	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:05%20GMT	https://www.w3schools.com/sql/trysqlserver.asp?filename=trysql_func_sqlserver_iif4	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlservera1c7.html	(from https://www.w3schools.com/sql/func_sqlserver_iif.asp)
10:58:03	15569/15569	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:06%20GMT	https://www.w3schools.com/sql/trysqlserver.asp?filename=trysql_func_sqlserver_isnull	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlserver771e.html	(from https://www.w3schools.com/sql/func_sqlserver_isnull.asp)
10:58:03	15516/15516	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:06%20GMT	https://www.w3schools.com/sql/trysqlserver.asp?filename=trysql_func_sqlserver_isnull2	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlserver406a.html	(from https://www.w3schools.com/sql/func_sqlserver_isnull.asp)
10:58:03	15557/15557	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:06%20GMT	https://www.w3schools.com/sql/trysqlserver.asp?filename=trysql_func_sqlserver_isnull3	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlserver9985.html	(from https://www.w3schools.com/sql/func_sqlserver_isnull.asp)
10:58:04	15499/15499	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:07%20GMT	https://www.w3schools.com/sql/trysqlserver.asp?filename=trysql_func_sqlserver_isnumeric	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlserverafeb.html	(from https://www.w3schools.com/sql/func_sqlserver_isnumeric.asp)
10:58:04	15557/15557	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:07%20GMT	https://www.w3schools.com/sql/trysqlserver.asp?filename=trysql_func_sqlserver_isnumeric2	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlserver2b98.html	(from https://www.w3schools.com/sql/func_sqlserver_isnumeric.asp)
10:58:05	15565/15565	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:07%20GMT	https://www.w3schools.com/sql/trysqlserver.asp?filename=trysql_func_sqlserver_isnumeric3	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlserver7835.html	(from https://www.w3schools.com/sql/func_sqlserver_isnumeric.asp)
10:58:05	15499/15499	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:08%20GMT	https://www.w3schools.com/sql/trysqlserver.asp?filename=trysql_func_sqlserver_isnumeric4	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlserver5289.html	(from https://www.w3schools.com/sql/func_sqlserver_isnumeric.asp)
10:58:05	15563/15563	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:08%20GMT	https://www.w3schools.com/sql/trysqlserver.asp?filename=trysql_func_sqlserver_isnumeric5	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlserver265f.html	(from https://www.w3schools.com/sql/func_sqlserver_isnumeric.asp)
10:58:06	15554/15554	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:09%20GMT	https://www.w3schools.com/sql/trysqlserver.asp?filename=trysql_func_sqlserver_nullif	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlserver2b96.html	(from https://www.w3schools.com/sql/func_sqlserver_nullif.asp)
10:58:06	15564/15564	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:09%20GMT	https://www.w3schools.com/sql/trysqlserver.asp?filename=trysql_func_sqlserver_nullif2	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlserver4470.html	(from https://www.w3schools.com/sql/func_sqlserver_nullif.asp)
10:58:06	15508/15508	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:09%20GMT	https://www.w3schools.com/sql/trysqlserver.asp?filename=trysql_func_sqlserver_nullif3	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlserver946f.html	(from https://www.w3schools.com/sql/func_sqlserver_nullif.asp)
10:58:07	15518/15518	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:10%20GMT	https://www.w3schools.com/sql/trysqlserver.asp?filename=trysql_func_sqlserver_nullif4	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlserverc22e.html	(from https://www.w3schools.com/sql/func_sqlserver_nullif.asp)
10:58:07	15552/15552	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:10%20GMT	https://www.w3schools.com/sql/trysqlserver.asp?filename=trysql_func_sqlserver_session_user	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlserver1586.html	(from https://www.w3schools.com/sql/func_sqlserver_session_user.asp)
10:58:09	15551/15551	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:11%20GMT	https://www.w3schools.com/sql/trysqlserver.asp?filename=trysql_func_sqlserver_system_user	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlserver3fc6.html	(from https://www.w3schools.com/sql/func_sqlserver_system_user.asp)
10:58:09	15551/15551	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:12%20GMT	https://www.w3schools.com/sql/trysqlserver.asp?filename=trysql_func_sqlserver_user_name	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlservera416.html	(from https://www.w3schools.com/sql/func_sqlserver_user_name.asp)
10:58:09	15552/15552	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:12%20GMT	https://www.w3schools.com/sql/trysqlserver.asp?filename=trysql_func_sqlserver_user_name2	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlserver76d1.html	(from https://www.w3schools.com/sql/func_sqlserver_user_name.asp)
10:58:11	15905/15905	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:14%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_func_ms_asc&ss=-1	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlda28.html	(from https://www.w3schools.com/sql/func_msaccess_asc.asp)
10:58:11	15924/15924	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:14%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_func_ms_chr&ss=-1	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlb887.html	(from https://www.w3schools.com/sql/func_msaccess_chr.asp)
10:58:12	15918/15918	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:15%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_func_ms_concat&ss=-1	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlbc6b.html	(from https://www.w3schools.com/sql/func_msaccess_concat.asp)
10:58:14	15970/15970	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:16%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_func_ms_format&ss=-1	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqld471.html	(from https://www.w3schools.com/sql/func_msaccess_format.asp)
10:58:14	15931/15931	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:17%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_func_ms_instr&ss=-1	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlb0e0.html	(from https://www.w3schools.com/sql/func_msaccess_instr.asp)
10:58:16	15966/15966	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:18%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_func_ms_lcase&ss=-1	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql6154.html	(from https://www.w3schools.com/sql/func_msaccess_lcase.asp)
10:58:16	15932/15932	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:19%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_func_ms_left&ss=-1	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql41f8.html	(from https://www.w3schools.com/sql/func_msaccess_left.asp)
10:58:16	15946/15946	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:19%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_func_ms_left2&ss=-1	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql0bfb.html	(from https://www.w3schools.com/sql/func_msaccess_left.asp)
10:58:17	15929/15929	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:20%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_func_ms_len&ss=-1	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql343b.html	(from https://www.w3schools.com/sql/func_msaccess_len.asp)
10:58:17	15943/15943	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:20%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_func_ms_len2&ss=-1	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql3e8d.html	(from https://www.w3schools.com/sql/func_msaccess_len.asp)
10:58:18	15938/15938	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:21%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_func_ms_ltrim&ss=-1	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlaeb9.html	(from https://www.w3schools.com/sql/func_msaccess_ltrim.asp)
10:58:19	15931/15931	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:22%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_func_ms_mid&ss=-1	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql32f4.html	(from https://www.w3schools.com/sql/func_msaccess_mid.asp)
10:58:19	15948/15948	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:22%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_func_ms_mid2&ss=-1	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql951b.html	(from https://www.w3schools.com/sql/func_msaccess_mid.asp)
10:58:21	15941/15941	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:24%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_func_ms_right&ss=-1	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqle251.html	(from https://www.w3schools.com/sql/func_msaccess_right.asp)
10:58:21	15947/15947	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:24%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_func_ms_right2&ss=-1	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlc778.html	(from https://www.w3schools.com/sql/func_msaccess_right.asp)
10:58:22	15939/15939	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:25%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_func_ms_rtrim&ss=-1	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql5e33.html	(from https://www.w3schools.com/sql/func_msaccess_rtrim.asp)
10:58:23	15915/15915	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:25%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_func_ms_space&ss=-1	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql56ba.html	(from https://www.w3schools.com/sql/func_msaccess_space.asp)
10:58:24	15918/15918	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:27%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_func_ms_str&ss=-1	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqld154.html	(from https://www.w3schools.com/sql/func_msaccess_str.asp)
10:58:25	15945/15945	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:28%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_func_ms_strcomp&ss=-1	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql5ba7.html	(from https://www.w3schools.com/sql/func_msaccess_strcomp.asp)
10:58:25	15936/15936	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:28%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_func_ms_strcomp2&ss=-1	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlebf8.html	(from https://www.w3schools.com/sql/func_msaccess_strcomp.asp)
10:58:25	15936/15936	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:28%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_func_ms_strcomp3&ss=-1	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqle0d1.html	(from https://www.w3schools.com/sql/func_msaccess_strcomp.asp)
10:58:26	15945/15945	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:29%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_func_ms_strconv&ss=-1	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql4a76.html	(from https://www.w3schools.com/sql/func_msaccess_strconv.asp)
10:58:26	15945/15945	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:29%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_func_ms_strconv2&ss=-1	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql89d3.html	(from https://www.w3schools.com/sql/func_msaccess_strconv.asp)
10:58:26	15945/15945	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:29%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_func_ms_strconv3&ss=-1	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql2ed4.html	(from https://www.w3schools.com/sql/func_msaccess_strconv.asp)
10:58:28	15937/15937	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:30%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_func_ms_trim&ss=-1	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqld5c6.html	(from https://www.w3schools.com/sql/func_msaccess_trim.asp)
10:58:29	15966/15966	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:31%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_func_ms_ucase&ss=-1	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlc050.html	(from https://www.w3schools.com/sql/func_msaccess_ucase.asp)
10:58:29	15913/15913	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:32%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_func_ms_abs&ss=-1	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql0aa1.html	(from https://www.w3schools.com/sql/func_msaccess_abs.asp)
10:58:30	15908/15908	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:33%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_func_ms_atn&ss=-1	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqld23e.html	(from https://www.w3schools.com/sql/func_msaccess_atn.asp)
10:58:31	15932/15932	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:34%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_func_ms_avg&ss=-1	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql51ca.html	(from https://www.w3schools.com/sql/func_msaccess_avg.asp)
10:58:31	15956/15956	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:34%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_func_ms_avg_high&ss=-1	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqld1ea.html	(from https://www.w3schools.com/sql/func_msaccess_avg.asp)
10:58:32	15908/15908	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:35%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_func_ms_cos&ss=-1	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql8c76.html	(from https://www.w3schools.com/sql/func_msaccess_cos.asp)
10:58:33	15942/15942	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:35%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_func_ms_count&ss=-1	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql90e7.html	(from https://www.w3schools.com/sql/func_msaccess_count.asp)
10:58:33	15908/15908	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:36%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_func_ms_exp&ss=-1	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql172a.html	(from https://www.w3schools.com/sql/func_msaccess_exp.asp)
10:58:34	15913/15913	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:37%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_func_ms_fix&ss=-1	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql16fa.html	(from https://www.w3schools.com/sql/func_msaccess_fix.asp)
10:58:34	15947/15947	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:37%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_func_ms_fix2&ss=-1	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlcbb5.html	(from https://www.w3schools.com/sql/func_msaccess_fix.asp)
10:58:35	15930/15930	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:38%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_func_ms_format_number&ss=-1	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql073d.html	(from https://www.w3schools.com/sql/func_msaccess_format_number.asp)
10:58:35	15970/15970	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:38%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_func_ms_format_number2&ss=-1	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql0442.html	(from https://www.w3schools.com/sql/func_msaccess_format_number.asp)
10:58:36	15913/15913	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:39%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_func_ms_int&ss=-1	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql4c59.html	(from https://www.w3schools.com/sql/func_msaccess_int.asp)
10:58:36	15947/15947	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:39%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_func_ms_int2&ss=-1	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql6ee8.html	(from https://www.w3schools.com/sql/func_msaccess_int.asp)
10:58:37	15932/15932	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:40%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_func_ms_max&ss=-1	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql443f.html	(from https://www.w3schools.com/sql/func_msaccess_max.asp)
10:58:38	15933/15933	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:58:41%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_func_ms_min&ss=-1	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqla320.html	(from https://www.w3schools.com/sql/func_msaccess_min.asp)
